id,age,educ,union,laborinc,hours,tenure,mnjob,year,black,prof,manager,Sales,clerk,craft,operator,trans,service
4846,31,12,0,21840,2365,12,441,1985,0,0,0,0,0,1,0,0,0
4846,32,12,0,23723,2333,13.2,441,1986,0,0,0,0,0,1,0,0,0
4846,33,12,0,22887,2178,12,441,1987,0,0,0,0,0,1,0,0,0
4849,33,12,0,12048,2550,3.5,715,1983,0,0,0,0,0,0,0,1,0
4849,34,12,0,11550,2540,4.3000002,705,1984,0,0,0,0,0,0,0,1,0
4849,36,12,0,11292,2515,5.5,705,1985,0,0,0,0,0,0,0,1,0
4849,37,12,0,11223,2550,6.5,501,1986,0,0,0,0,0,1,0,0,0
4849,38,12,0,10563,2550,7.4000001,501,1987,0,0,0,0,0,1,0,0,0
4852,50,15,0,29116,1920,10,3,1983,0,1,0,0,0,0,0,0,0
4852,51,15,0,31761,1936,11,3,1984,0,1,0,0,0,0,0,0,0
4852,52,15,0,34387,1950,12,3,1985,0,1,0,0,0,0,0,0,0
4852,53,15,0,32847,1973,12.9,3,1986,0,1,0,0,0,0,0,0,0
4852,54,15,0,32724,1962,14,3,1987,0,1,0,0,0,0,0,0,0
4859,37,14,0,22590,2150,1.5,245,1983,0,0,1,0,0,0,0,0,0
4859,38,14,0,21752,2272,2,220,1984,0,0,1,0,0,0,0,0,0
4859,39,14,0,20911,2288,3.5,245,1985,0,0,1,0,0,0,0,0,0
4859,40,14,0,23723,2340,5,245,1986,0,0,1,0,0,0,0,0,0
4859,41,14,0,24208,2241,5.5,245,1987,0,0,1,0,0,0,0,0,0
4870,35,13,0,12048,2080,2,706,1983,1,0,0,0,0,0,0,1,0
4870,37,13,0,11550,1960,2.5,706,1984,1,0,0,0,0,0,0,1,0
4870,38,13,0,10441,1984,0,245,1985,1,0,1,0,0,0,0,0,0
4870,39,13,0,10967,2040,0,755,1986,1,0,0,0,0,0,0,0,0
4870,40,13,0,18310,2064,0,785,1987,1,0,0,0,0,0,0,0,0
4887,36,13,0,9581,1086,4,680,1983,0,0,0,0,0,0,1,0,0
4887,36,13,0,9528,1464,4.1999998,680,1984,0,0,0,0,0,0,1,0,0
4887,38,13,0,8888,1218,7,680,1985,0,0,0,0,0,0,1,0,0
4887,38,13,0,10949,1686,7.1999998,680,1986,0,0,0,0,0,0,1,0,0
4887,40,13,0,13721,1974,8.5,680,1987,0,0,0,0,0,0,1,0,0
4899,30,15,0,58233,3413,4,202,1983,0,0,1,0,0,0,0,0,0
4899,31,15,0,57748,3855,6,1,1984,0,1,0,0,0,0,0,0,0
4899,32,15,0,78996,3825,7,245,1985,0,0,1,0,0,0,0,0,0
4899,33,15,0,68431,3060,8,245,1986,0,0,1,0,0,0,0,0,0
4899,34,15,0,79225,3360,8,245,1987,0,0,1,0,0,0,0,0,0
4902,28,15,0,78400,2184,4,44,1983,0,1,0,0,0,0,0,0,0
4902,29,15,0,37536,2520,5,233,1984,0,0,1,0,0,0,0,0,0
4902,30,15,0,35316,2600,1.5,321,1985,0,0,0,0,1,0,0,0,0
4902,31,15,0,36496,3060,0,44,1986,0,1,0,0,0,0,0,0,0
4902,32,15,0,35211,2800,0,245,1987,0,0,1,0,0,0,0,0,0
4907,50,15,0,38153,2540,0,1,1983,0,1,0,0,0,0,0,0,0
4907,50,15,0,25024,2500,0,1,1984,0,1,0,0,0,0,0,0,0
4907,51,15,0,5576,2570,0,1,1985,0,1,0,0,0,0,0,0,0
4907,52,15,0,21898,2340,0,1,1986,0,1,0,0,0,0,0,0,0
4907,53,15,0,21127,2600,0,1,1987,0,1,0,0,0,0,0,0,0
4908,40,15,0,32129,2323,6.5,6,1983,0,1,0,0,0,0,0,0,0
4908,41,15,0,37344,2294,7.5999999,152,1984,0,1,0,0,0,0,0,0,0
4908,42,15,0,38962,2072,19,152,1985,0,1,0,0,0,0,0,0,0
4908,43,15,0,56232,2156,9,152,1986,0,1,0,0,0,0,0,0,0
4908,44,15,0,37852,2192,10.5,152,1987,0,1,0,0,0,0,0,0,0
4918,46,10,1,16466,1736,17,706,1983,0,0,0,0,0,0,0,1,0
4918,47,10,1,17223,2150,18,706,1984,0,0,0,0,0,0,0,1,0
4918,48,10,1,22862,2060,19.299999,706,1985,0,0,0,0,0,0,0,1,0
4918,49,10,1,19127,1999,20,706,1986,0,0,0,0,0,0,0,1,0
4918,50,10,1,24867,2301,21,706,1987,0,0,0,0,0,0,0,1,0
4934,31,15,0,33333,2420,1.5,502,1983,0,0,0,0,0,1,0,0,0
4934,32,15,0,31574,2214,2.5,502,1984,0,0,0,0,0,1,0,0,0
4934,33,15,0,42751,1470,.69999999,151,1985,0,1,0,0,0,0,0,0,0
4934,34,15,0,30383,2223,1.6,151,1986,0,1,0,0,0,0,0,0,0
4934,35,15,0,34102,2260,2.5999999,151,1987,0,1,0,0,0,0,0,0,0
4937,30,14,0,25100,2250,5,441,1983,0,0,0,0,0,1,0,0,0
4937,31,14,0,27911,1984,6,315,1984,0,0,0,0,1,0,0,0,0
4937,32,14,0,27881,3381,8,441,1985,0,0,0,0,0,1,0,0,0
4937,33,14,0,28285,1954,7.8000002,315,1986,0,0,0,0,1,0,0,0,0
4937,34,14,0,27289,2490,9,315,1987,0,0,0,0,1,0,0,0,0
4940,45,16,0,28263,2300,0,31,1983,0,1,0,0,0,0,0,0,0
4940,46,16,0,25144,2250,0,31,1984,0,1,0,0,0,0,0,0,0
4940,47,16,0,55762,2024,0,31,1985,0,1,0,0,0,0,0,0,0
4940,48,16,0,72993,2500,.1,30,1986,0,1,0,0,0,0,0,0,0
4940,49,16,0,61809,2550,1.1,30,1987,0,1,0,0,0,0,0,0,0
4976,36,15,0,35141,2052,14,245,1983,0,0,1,0,0,0,0,0,0
4976,37,15,0,34649,2088,15,245,1984,0,0,1,0,0,0,0,0,0
4976,38,15,0,34387,2088,16,245,1985,0,0,1,0,0,0,0,0,0
4976,39,15,0,43796,2050,17,245,1986,0,0,1,0,0,0,0,0,0
4976,40,15,0,40493,1999,19,245,1987,0,0,1,0,0,0,0,0,0
4996,39,12,0,21084,1996,15,481,1983,0,0,0,0,0,1,0,0,0
4996,40,12,0,22137,1932,17,441,1984,0,0,0,0,0,1,0,0,0
4996,41,12,0,21375,1985,18.5,441,1985,0,0,0,0,0,1,0,0,0
4996,42,12,0,22354,1980,19,441,1986,0,0,0,0,0,1,0,0,0
4996,43,12,0,22887,1880,20,441,1987,0,0,0,0,0,1,0,0,0
5017,41,10,0,32831,2306,2.5,153,1983,0,1,0,0,0,0,0,0,0
5017,43,10,0,31569,2124,3.5,481,1984,0,0,0,0,0,1,0,0,0
5017,43,10,0,27881,2088,4.6999998,481,1985,0,0,0,0,0,1,0,0,0
5017,44,10,0,38595,2952,5.8000002,430,1986,0,0,0,0,0,1,0,0,0
5017,45,10,0,37588,2384,6.6999998,481,1987,0,0,0,0,0,1,0,0,0
5050,29,12,1,17068,1615,8,715,1983,0,0,0,0,0,0,0,1,0
5050,30,12,1,11550,1330,9,715,1984,0,0,0,0,0,0,0,1,0
5050,31,12,0,18587,1993,10,705,1985,0,0,0,0,0,0,0,1,0
5050,32,12,0,19617,1815,11,715,1986,0,0,0,0,0,0,0,1,0
5050,33,12,0,10563,1077,12.1,705,1987,0,0,0,0,0,0,0,1,0
5056,50,15,0,37149,1696,28,1,1983,0,1,0,0,0,0,0,0,0
5056,51,15,0,40423,1904,29,1,1984,0,1,0,0,0,0,0,0,0
5056,52,15,0,44610,2132,30,1,1985,0,1,0,0,0,0,0,0,0
5056,53,15,0,41971,2256,31,1,1986,0,1,0,0,0,0,0,0,0
5056,53,15,0,40493,1980,32,1,1987,0,1,0,0,0,0,0,0,0
5062,51,16,0,39960,1960,25,174,1983,0,1,0,0,0,0,0,0,0
5062,52,16,0,43022,1920,26,174,1984,0,1,0,0,0,0,0,0,0
5062,53,16,0,41822,1920,28,240,1985,0,0,1,0,0,0,0,0,0
5062,54,16,0,47445,1920,28,174,1986,0,1,0,0,0,0,0,0,0
5062,55,16,0,33891,1296,.1,174,1987,0,1,0,0,0,0,0,0,0
5064,29,15,0,5120,1800,.69999999,903,1983,0,0,0,0,0,0,0,0,1
5064,30,15,0,6256,1250,.2,173,1984,0,1,0,0,0,0,0,0,0
5064,31,15,0,9387,1969,1.3,394,1985,0,0,0,0,1,0,0,0,0
5064,32,15,0,11953,2223,2.3,195,1986,0,1,0,0,0,0,0,0,0
5064,33,15,0,8363,1512,0,185,1987,0,1,0,0,0,0,0,0,0
5067,23,15,0,5271,2363,.1,152,1983,0,1,0,0,0,0,0,0,0
5067,24,15,0,11550,2688,1,183,1984,0,1,0,0,0,0,0,0,0
5067,25,15,0,18494,1960,.80000001,14,1985,0,1,0,0,0,0,0,0,0
5067,26,15,0,37409,2313,1,14,1986,0,1,0,0,0,0,0,0,0
5067,27,15,0,39613,2156,2,14,1987,0,1,0,0,0,0,0,0,0
5076,41,14,0,37149,1920,18.5,964,1983,0,0,0,0,0,0,0,0,1
5076,42,14,0,36574,1960,19,964,1984,0,0,0,0,0,0,0,0,1
5076,44,14,1,37175,1974,21,964,1985,0,0,0,0,0,0,0,0,1
5076,44,14,0,46533,2056,21,964,1986,0,0,0,0,0,0,0,0,1
5076,45,14,0,45599,2068,23,964,1987,0,0,0,0,0,0,0,0,1
5096,27,14,0,23092,2550,5,690,1983,0,0,0,0,0,0,1,0,0
5096,28,14,0,28329,2572,4,694,1984,0,0,0,0,0,0,1,0,0
5096,30,14,0,31215,2740,6,530,1985,0,0,0,0,0,1,0,0,0
5096,30,14,0,31227,2303,5,694,1986,0,0,0,0,0,0,1,0,0
5096,31,14,0,25088,2137,8,530,1987,0,0,0,0,0,1,0,0,0
5097,26,15,0,15060,1950,3,144,1983,0,1,0,0,0,0,0,0,0
5097,26,15,0,14100,2017,4,144,1984,0,1,0,0,0,0,0,0,0
5097,28,15,0,14870,2170,5,144,1985,0,1,0,0,0,0,0,0,0
5097,29,15,0,20985,2918,6,144,1986,0,1,0,0,0,0,0,0,0
5097,30,15,0,16725,1872,7,144,1987,0,1,0,0,0,0,0,0,0
5126,33,12,1,10040,1172,4,650,1983,0,0,0,0,0,0,1,0,0
5126,34,12,0,5084,1488,1,621,1984,0,0,0,0,0,0,1,0,0
5126,35,12,0,7435,2150,0,715,1985,0,0,0,0,0,0,0,1,0
5126,36,12,0,11861,2295,2,705,1986,0,0,0,0,0,0,0,1,0
5126,37,12,0,10563,2540,2.5999999,715,1987,0,0,0,0,0,0,0,1,0
5131,41,7,1,14558,1187,16,706,1983,0,0,0,0,0,0,0,1,0
5131,42,7,1,20212,2030,18,706,1984,0,0,0,0,0,0,0,1,0
5131,44,7,0,25093,3060,0,706,1985,0,0,0,0,0,0,0,1,0
5131,45,7,1,20985,1984,19.700001,706,1986,0,0,0,0,0,0,0,1,0
5131,45,7,1,36972,3060,20,706,1987,0,0,0,0,0,0,0,1,0
5148,28,12,1,21084,2066,7,961,1983,0,0,0,0,0,0,0,0,1
5148,29,12,1,20212,1937,10,961,1984,0,0,0,0,0,0,0,0,1
5148,30,12,1,21375,2692,8.3000002,961,1985,0,0,0,0,0,0,0,0,1
5148,31,12,1,20073,1936,12.3,961,1986,0,0,0,0,0,0,0,0,1
5148,32,12,1,22007,1979,13,961,1987,0,0,0,0,0,0,0,0,1
5173,31,12,1,17068,1388,13,602,1983,0,0,0,0,0,0,1,0,0
5173,32,12,1,22137,1568,14.6,602,1984,0,0,0,0,0,0,1,0,0
5173,33,12,1,26952,2112,15.8,602,1985,0,0,0,0,0,0,1,0,0
5173,34,12,1,31934,2356,16.700001,381,1986,0,0,0,0,1,0,0,0,0
5173,36,12,1,31690,1660,18,753,1987,0,0,0,0,0,0,0,0,0
5192,28,12,0,16692,2450,1.5,245,1983,0,0,1,0,0,0,0,0,0
5192,29,12,0,8142,1920,.1,410,1984,0,0,0,0,0,1,0,0,0
5192,30,12,0,16729,2000,0,421,1985,0,0,0,0,0,1,0,0,0
5192,31,12,0,23723,2167,0,245,1986,0,0,1,0,0,0,0,0,0
5192,32,12,0,15045,2183,0,245,1987,0,0,1,0,0,0,0,0,0
5205,29,15,0,41165,2182,.80000001,12,1983,0,1,0,0,0,0,0,0,0
5205,30,15,0,57748,2223,0,12,1984,0,1,0,0,0,0,0,0,0
5205,31,15,0,49257,2500,1,12,1985,0,1,0,0,0,0,0,0,0
5205,32,15,0,47445,2783,2,245,1986,0,0,1,0,0,0,0,0,0
5205,33,15,0,49296,2371,3,12,1987,0,1,0,0,0,0,0,0,0
5210,37,13,1,33133,1974,6,481,1983,0,0,0,0,0,1,0,0,0
5210,38,13,1,32724,2038,7,481,1984,0,0,0,0,0,1,0,0,0
5210,39,13,1,33457,2038,7.6999998,481,1985,0,0,0,0,0,1,0,0,0
5210,40,13,1,36040,2042,9,481,1986,0,0,0,0,0,1,0,0,0
5210,41,13,1,39613,2144,9.6999998,495,1987,0,0,0,0,0,1,0,0,0
5255,24,13,1,28112,1728,5,173,1983,0,1,0,0,0,0,0,0,0
5255,25,13,1,33686,1856,6,470,1984,0,0,0,0,0,1,0,0,0
5255,26,13,1,29740,1959,6,173,1985,0,1,0,0,0,0,0,0,0
5255,27,13,1,31934,1904,7,173,1986,0,1,0,0,0,0,0,0,0
5255,28,13,1,41813,2205,9,495,1987,0,0,0,0,0,1,0,0,0
5257,30,14,0,45181,2400,2,151,1983,0,1,0,0,0,0,0,0,0
5257,31,14,0,38499,2384,3,492,1984,0,0,0,0,0,1,0,0,0
5257,32,14,0,39033,2250,4,151,1985,0,1,0,0,0,0,0,0,0
5257,33,14,0,36496,2004,5,492,1986,0,0,0,0,0,1,0,0,0
5257,34,14,0,38732,2121,6,154,1987,0,1,0,0,0,0,0,0,0
5262,23,13,0,14859,1660,.1,666,1983,0,0,0,0,0,0,1,0,0
5262,24,13,0,12352,1840,.30000001,575,1984,0,0,0,0,0,1,0,0,0
5262,25,13,0,23234,2240,.80000001,473,1985,0,0,0,0,0,1,0,0,0
5262,26,13,0,29653,3172,1.3,473,1986,0,0,0,0,0,1,0,0,0
5262,27,13,0,22887,2808,.5,715,1987,0,0,0,0,0,0,0,1,0
5266,26,14,0,59940,2648,2.2,12,1983,0,1,0,0,0,0,0,0,0
5266,27,14,0,62013,2100,2.3,152,1984,0,1,0,0,0,0,0,0,0
5266,28,14,0,34591,1062,0,152,1985,0,1,0,0,0,0,0,0,0
5266,29,14,0,16737,1868,.30000001,183,1986,0,1,0,0,0,0,0,0,0
5266,30,14,0,36597,2107,1,12,1987,0,1,0,0,0,0,0,0,0
5267,50,14,0,44177,2294,21,5,1983,0,1,0,0,0,0,0,0,0
5267,52,14,0,48123,2083,22,245,1984,0,0,1,0,0,0,0,0,0
5267,53,14,0,92844,2350,24,245,1985,0,0,1,0,0,0,0,0,0
5267,53,14,0,91150,2260,24,245,1986,0,0,1,0,0,0,0,0,0
5267,55,14,0,52817,2160,25,281,1987,0,0,0,1,0,0,0,0,0
5277,45,13,0,50201,3000,6,22,1983,0,1,0,0,0,0,0,0,0
5277,46,13,0,48123,2000,7.1999998,22,1984,0,1,0,0,0,0,0,0,0
5277,47,13,0,46468,1976,8,282,1985,0,0,0,1,0,0,0,0,0
5277,48,13,0,49588,2008,0,22,1986,0,1,0,0,0,0,0,0,0
5277,49,13,0,26408,2016,0,22,1987,0,1,0,0,0,0,0,0,0
5290,29,14,0,10040,2040,0,211,1983,0,0,1,0,0,0,0,0,0
5290,30,14,0,10587,3220,0,211,1984,0,0,1,0,0,0,0,0,0
5290,31,14,0,12082,2640,0,211,1985,0,0,1,0,0,0,0,0,0
5290,32,14,0,43796,3800,0,245,1986,0,0,1,0,0,0,0,0,0
5290,33,14,0,12324,2060,0,211,1987,0,0,1,0,0,0,0,0,0
5296,40,13,0,48193,3500,5,245,1983,0,0,1,0,0,0,0,0,0
5296,41,13,0,58614,3315,6,75,1984,0,1,0,0,0,0,0,0,0
5296,42,13,0,57621,3315,7,245,1985,0,0,1,0,0,0,0,0,0
5296,43,13,0,68431,3250,8,245,1986,0,0,1,0,0,0,0,0,0
5296,44,13,0,70423,3250,9.5,245,1987,0,0,1,0,0,0,0,0,0
5303,27,13,0,21586,2600,2,962,1983,0,0,0,0,0,0,0,0,1
5303,28,13,0,21655,2060,3.9000001,965,1984,0,0,0,0,0,0,0,0,1
5303,29,13,0,23234,2076,4.5,965,1985,0,0,0,0,0,0,0,0,1
5303,30,13,0,22354,2100,5.5,965,1986,0,0,0,0,0,0,0,0,1
5303,31,13,0,24648,2160,6.5,965,1987,0,0,0,0,0,0,0,0,1
5314,38,16,0,24849,2094,4.5,11,1983,0,1,0,0,0,0,0,0,0
5314,39,16,0,31761,2576,5.3000002,11,1984,0,1,0,0,0,0,0,0,0
5314,40,16,0,32528,2364,7,11,1985,0,1,0,0,0,0,0,0,0
5314,41,16,0,29197,1976,8,11,1986,0,1,0,0,0,0,0,0,0
5314,42,16,1,29049,2016,8.5,11,1987,0,1,0,0,0,0,0,0,0
5320,47,7,0,13655,2180,18,706,1983,0,0,0,0,0,0,0,1,0
5320,48,7,0,12512,2232,22,706,1984,0,0,0,0,0,0,0,1,0
5320,49,7,0,13011,2040,22,706,1985,0,0,0,0,0,0,0,1,0
5320,50,7,0,17014,2860,24,706,1986,0,0,0,0,0,0,0,1,0
5320,51,7,0,14965,3748,8.6000004,706,1987,0,0,0,0,0,0,0,1,0
5324,28,12,1,17613,1992,7,492,1983,1,0,0,0,0,1,0,0,0
5324,28,12,1,18287,1856,12,903,1984,1,0,0,0,0,0,0,0,1
5324,29,12,1,14620,1907,9,903,1985,1,0,0,0,0,0,0,0,1
5324,30,12,1,17518,1800,11,903,1986,1,0,0,0,0,0,0,0,1
5324,31,12,1,17606,1804,12,903,1987,1,0,0,0,0,0,0,0,1
5330,22,15,0,8245,1112,.69999999,202,1983,1,0,1,0,0,0,0,0,0
5330,23,15,0,19373,1947,1.8,202,1984,1,0,1,0,0,0,0,0,0
5330,24,15,0,15799,2593,2,202,1985,1,0,1,0,0,0,0,0,0
5330,25,15,0,18199,2130,3.8,202,1986,1,0,1,0,0,0,0,0,0
5330,26,15,0,20423,2223,4,202,1987,1,0,1,0,0,0,0,0,0
5347,35,12,0,30615,2296,3.5,436,1983,0,0,0,0,0,1,0,0,0
5347,36,12,0,27889,2000,4.5,715,1984,0,0,0,0,0,0,0,1,0
5347,37,12,0,30204,2250,5.5999999,715,1985,0,0,0,0,0,0,0,1,0
5347,38,12,0,31934,2200,0,436,1986,0,0,0,0,0,1,0,0,0
5347,39,12,0,44692,3000,0,801,1987,0,0,0,0,0,0,0,0,0
5354,25,15,0,17219,1811,.1,222,1983,0,0,1,0,0,0,0,0,0
5354,26,15,0,12993,1440,3.2,321,1984,0,0,0,0,1,0,0,0,0
5354,27,15,0,17193,1960,4.1999998,222,1985,0,0,1,0,0,0,0,0,0
5354,28,15,0,18339,1800,5,195,1986,0,1,0,0,0,0,0,0,0
5354,29,15,0,21215,1850,4,222,1987,0,0,1,0,0,0,0,0,0
5379,26,13,0,24598,2253,7,751,1983,0,0,0,0,0,0,0,0,0
5379,27,13,0,26564,2277,7.5,421,1984,0,0,0,0,0,1,0,0,0
5379,29,13,0,26487,2312,7.5999999,245,1985,0,0,1,0,0,0,0,0,0
5379,29,13,0,26916,2128,9,245,1986,0,0,1,0,0,0,0,0,0
5379,30,13,0,27553,2238,5.8000002,441,1987,0,0,0,0,0,1,0,0,0
5384,32,12,0,29116,2728,8,441,1983,0,0,0,0,0,1,0,0,0
5384,33,12,0,28874,2673,9,441,1984,0,0,0,0,0,1,0,0,0
5384,34,12,0,28810,2916,9.8000002,245,1985,0,0,1,0,0,0,0,0,0
5384,35,12,0,30566,2892,0,245,1986,0,0,1,0,0,0,0,0,0
5384,36,12,0,64352,3120,0,715,1987,0,0,0,0,0,0,0,1,0
5387,41,12,0,18072,2345,11,245,1983,0,0,1,0,0,0,0,0,0
5387,42,12,0,18287,2131,11.2,245,1984,0,0,1,0,0,0,0,0,0
5387,43,12,0,17193,2205,12,233,1985,0,0,1,0,0,0,0,0,0
5387,43,12,0,18248,2245,12.2,245,1986,0,0,1,0,0,0,0,0,0
5387,45,12,0,17606,2205,14.2,245,1987,0,0,1,0,0,0,0,0,0
5390,22,12,1,9036,1936,.1,753,1983,0,0,0,0,0,0,0,0,0
5390,23,12,1,17324,2058,1.5,690,1984,0,0,0,0,0,0,1,0,0
5390,24,12,1,18587,1944,3.3,650,1985,0,0,0,0,0,0,1,0,0
5390,25,12,1,19206,1996,4.1999998,690,1986,0,0,0,0,0,0,1,0,0
5390,26,12,1,21743,1960,4,651,1987,0,0,0,0,0,0,1,0,0
5397,27,12,0,17795,3486,2.2,245,1983,0,0,1,0,0,0,0,0,0
5397,28,12,0,21029,3548,2,245,1984,0,0,1,0,0,0,0,0,0
5397,29,12,0,19436,2871,5,245,1985,0,0,1,0,0,0,0,0,0
5397,30,12,0,21442,2548,6,245,1986,0,0,1,0,0,0,0,0,0
5397,31,12,0,20863,2294,6,283,1987,0,0,0,1,0,0,0,0,0
5415,44,12,0,37149,2500,0,245,1983,0,0,1,0,0,0,0,0,0
5415,45,12,0,25385,2750,0,245,1984,0,0,1,0,0,0,0,0,0
5415,45,12,0,19517,2000,0,601,1985,0,0,0,0,0,0,1,0,0
5415,46,12,0,30566,2000,0,245,1986,0,0,1,0,0,0,0,0,0
5415,47,12,0,14305,2500,0,245,1987,0,0,1,0,0,0,0,0,0
5425,29,13,1,8133,1970,.1,471,1983,0,0,0,0,0,1,0,0,0
5425,30,13,1,28393,2348,1.1,535,1984,0,0,0,0,0,1,0,0,0
5425,31,13,1,21375,2312,3.2,600,1985,0,0,0,0,0,1,0,0,0
5425,32,13,1,18084,2870,4.5,535,1986,0,0,0,0,0,1,0,0,0
5425,33,13,0,24648,1746,0,563,1987,0,0,0,0,0,1,0,0,0
5427,43,14,0,23092,1904,12,233,1983,0,0,1,0,0,0,0,0,0
5427,44,14,0,28874,1764,15.1,281,1984,0,0,0,1,0,0,0,0,0
5427,45,14,0,30112,1960,12,233,1985,0,0,1,0,0,0,0,0,0
5427,46,14,0,30907,2097,15,282,1986,0,0,0,1,0,0,0,0,0
5427,47,14,0,30616,1725,16,233,1987,0,0,1,0,0,0,0,0,0
5436,33,13,1,23092,2008,10,436,1983,0,0,0,0,0,1,0,0,0
5436,34,13,0,12705,1752,1.6,436,1984,0,0,0,0,0,1,0,0,0
5436,35,13,0,17751,2095,3.7,692,1985,0,0,0,0,0,0,1,0,0
5436,36,13,0,17847,1828,3.5,436,1986,0,0,0,0,0,1,0,0,0
5436,36,13,0,20511,2470,3,436,1987,0,0,0,0,0,1,0,0,0
5445,35,16,0,25311,2757,6,125,1983,0,1,0,0,0,0,0,0,0
5445,36,16,0,27911,2807,7,125,1984,0,1,0,0,0,0,0,0,0
5445,37,16,0,33480,2668,8,134,1985,0,1,0,0,0,0,0,0,0
5445,38,16,0,37427,2800,10,134,1986,0,1,0,0,0,0,0,0,0
5445,39,16,0,44894,2450,11,112,1987,0,1,0,0,0,0,0,0,0
5467,44,12,1,23092,1736,17,561,1983,1,0,0,0,0,1,0,0,0
5467,44,12,1,26468,1976,18,652,1984,1,0,0,0,0,0,1,0,0
5467,45,12,1,24164,1984,19,461,1985,1,0,0,0,0,1,0,0,0
5467,46,12,1,28285,2208,20,461,1986,1,0,0,0,0,1,0,0,0
5467,47,12,1,31794,2100,21.200001,461,1987,1,0,0,0,0,1,0,0,0
5473,32,14,0,15863,2281,.40000001,284,1983,0,0,0,1,0,0,0,0,0
5473,34,14,0,16747,1986,1,283,1984,0,0,0,1,0,0,0,0,0
5473,35,14,0,19517,3046,.60000002,281,1985,0,0,0,1,0,0,0,0,0
5473,36,14,0,18704,3548,1.5,282,1986,0,0,0,1,0,0,0,0,0
5473,37,14,0,19366,3860,.1,284,1987,0,0,0,1,0,0,0,0,0
5486,32,15,1,19076,2860,9,142,1983,0,1,0,0,0,0,0,0,0
5486,33,15,1,19249,2080,10.7,142,1984,0,1,0,0,0,0,0,0,0
5486,34,15,1,18587,1900,12,144,1985,0,1,0,0,0,0,0,0,0
5486,35,15,1,19617,1980,13,142,1986,0,1,0,0,0,0,0,0,0
5486,36,15,1,23768,2136,13.6,142,1987,0,1,0,0,0,0,0,0,0
5508,48,13,1,25602,2256,15,690,1983,0,0,0,0,0,0,1,0,0
5508,49,13,1,25987,2256,16,690,1984,0,0,0,0,0,0,1,0,0
5508,50,13,1,25093,2212,17,692,1985,0,0,0,0,0,0,1,0,0
5508,51,13,1,25547,2156,18,692,1986,0,0,0,0,0,0,1,0,0
5508,52,13,0,25528,1971,18.799999,656,1987,0,0,0,0,0,0,1,0,0
5519,36,14,0,12751,2050,.60000002,470,1983,0,0,0,0,0,1,0,0,0
5519,37,14,0,12656,2024,.69999999,470,1984,0,0,0,0,0,1,0,0,0
5519,38,14,0,13290,2092,2,470,1985,0,0,0,0,0,1,0,0,0
5519,39,14,0,13686,2060,2.5999999,470,1986,0,0,0,0,0,1,0,0,0
5519,40,14,0,14613,2130,4,470,1987,0,0,0,0,0,1,0,0,0
5527,28,12,1,22088,1846,5,785,1983,0,0,0,0,0,0,0,0,0
5527,29,12,1,25987,1796,7,715,1984,0,0,0,0,0,0,0,1,0
5527,30,12,1,27881,1924,7.8000002,715,1985,0,0,0,0,0,0,0,1,0
5527,31,12,1,27372,2064,10,715,1986,0,0,0,0,0,0,0,1,0
5527,32,12,1,26408,1920,10,715,1987,0,0,0,0,0,0,0,1,0
5533,31,15,0,30120,2550,5,245,1983,0,0,1,0,0,0,0,0,0
5533,33,15,0,31761,2500,6.0999999,271,1984,0,0,0,1,0,0,0,0,0
5533,33,15,0,37175,2717,7,245,1985,0,0,1,0,0,0,0,0,0
5533,34,15,0,36496,2520,8,245,1986,0,0,1,0,0,0,0,0,0
5533,35,15,0,35211,1960,9,245,1987,0,0,1,0,0,0,0,0,0
5537,27,14,0,14859,2500,2,152,1983,0,1,0,0,0,0,0,0,0
5537,28,14,0,11550,2156,.80000001,245,1984,0,0,1,0,0,0,0,0,0
5537,29,14,0,14405,2232,1.7,245,1985,0,0,1,0,0,0,0,0,0
5537,30,14,0,16423,2500,2.7,245,1986,0,0,1,0,0,0,0,0,0
5537,31,14,0,16725,2480,4,245,1987,0,0,1,0,0,0,0,0,0
5546,29,12,0,10040,2600,6.5,903,1983,1,0,0,0,0,0,0,0,1
5546,30,12,0,9716,2400,9,495,1984,1,0,0,0,0,1,0,0,0
5546,31,12,0,10321,2153,9,903,1985,1,0,0,0,0,0,0,0,1
5546,32,12,0,10671,2678,15,903,1986,1,0,0,0,0,0,0,0,1
5546,33,12,0,11925,2040,13,492,1987,1,0,0,0,0,1,0,0,0
5552,43,14,0,28048,1275,15,283,1983,0,0,0,1,0,0,0,0,0
5552,44,14,0,30029,2550,0,245,1984,0,0,1,0,0,0,0,0,0
5552,44,14,0,28691,2765,0,245,1985,0,0,1,0,0,0,0,0,0
5552,45,14,0,28285,3060,0,56,1986,0,1,0,0,0,0,0,0,0
5552,46,14,0,29930,2550,0,233,1987,0,0,1,0,0,0,0,0,0
5565,32,13,0,18876,2030,8.5,430,1983,0,0,0,0,0,1,0,0,0
5565,33,13,0,35611,1960,9.5,430,1984,0,0,0,0,0,1,0,0,0
5565,34,13,0,18587,2060,10,430,1985,0,0,0,0,0,1,0,0,0
5565,35,13,0,18248,2000,12,430,1986,0,0,0,0,0,1,0,0,0
5565,36,13,0,20035,2058,12.5,430,1987,0,0,0,0,0,1,0,0,0
5573,26,12,0,11817,1306,0,430,1983,0,0,0,0,0,1,0,0,0
5573,27,12,0,14437,1676,.60000002,430,1984,0,0,0,0,0,1,0,0,0
